462;120;Venta al por mayor de semillas y granos para forrajes;Venta al por mayor de semillas y granos para forrajes;
462;131;Venta al por mayor de cereales (incluye arroz), oleaginosas y forrajeras excepto semillas;Venta al por mayor de cereales (incluye arroz), oleaginosas y forrajeras excepto semillas;
462;132;Acopio y acondicionamiento de cereales y semillas, excepto de algodón y semillas y granos para forrajes;Acopio y acondicionamiento de cereales y semillas, excepto de algodón y semillas y granos para forrajes;
462;190;Venta al por mayor de materias primas agrícolas y de la silvicultura n.c.p.;Venta al por mayor de materias primas agrícolas y de la silvicultura n.c.p. (Incluye el acopio y venta al por mayor de materiles, desperdicios, subproductos agrícola usados como alimentos para animales);
462;201;Venta al por mayor de lanas, cueros en bruto y productos afines;Venta al por mayor de lanas, cueros en bruto y productos afines;
462;209;Venta al por mayor de materias primas pecuarias n.c.p. incluso animales vivos;Venta al por mayor de materias primas pecuarias n.c.p. incluso animales vivos (Incluye pieles y cueros en bruto);
463;111;Venta al por mayor de productos lácteos;Venta al por mayor de productos lácteos;
463;112;Venta al por mayor de fiambres y quesos;Venta al por mayor de fiambres y quesos;
463;121;Venta al por mayor de carnes rojas y derivados;Venta al por mayor de carnes rojas y derivados (Incluye abastecedores y distribuidores de carne);
463;129;Venta al por mayor de aves, huevos y productos de granja y de la caza n.c.p.;Venta al por mayor de aves, huevos y productos de granja y de la caza n.c.p. (Incluye la venta al por mayor  de carne de ave fresca, congelada o refrigerada);
463;130;Venta al por mayor de pescado;Venta al por mayor de pescado;
463;140;Venta al por mayor y empaque de frutas, de legumbres y hortalizas frescas;Venta al por mayor y empaque de frutas, de legumbres y hortalizas frescas;
463;151;Venta al por mayor de pan, productos de confitería y pastas frescas;Venta al por mayor de pan, productos de confitería y pastas frescas;
463;152;Venta al por mayor de azúcar;Venta al por mayor de azúcar;
463;153;Venta al por mayor de aceites y grasas;Venta al por mayor de aceites y grasas;
463;154;Venta al por mayor de café, té, yerba mate y otras infusiones y especias y condimentos;Venta al por mayor de café, té, yerba mate y otras infusiones y especias y condimentos (Incluye la venta de sal);
463;159;Venta al por mayor de productos y subproductos de molinería n.c.p.;Venta al por mayor de productos y subproductos de molinería n.c.p.;
463;160;Venta al por mayor de chocolates, golosinas y productos para kioscos y polirrubros n.c.p., excepto cigarrillos;Venta al por mayor de chocolates, golosinas y productos para kioscos y polirrubros n.c.p., excepto cigarrillos;
463;170;Venta al por mayor de alimentos balanceados para animales;Venta al por mayor de alimentos balanceados para animales;
463;180;Venta al por mayor en supermercados mayoristas de alimentos;Venta al por mayor en supermercados mayoristas de alimentos;
463;191;Venta al por mayor de frutas, legumbres y cereales secos y en conserva;Venta al por mayor de frutas, legumbres y cereales secos y en conserva;
463;199;Venta al por mayor de productos alimenticios n.c.p.;Venta al por mayor de productos alimenticios n.c.p. (Incluye la venta de miel y derivados, productos congelados,  etc.);
463;211;Venta al por mayor de vino;Venta al por mayor de vino;
463;212;Venta al por mayor de bebidas espiritosas;Venta al por mayor de bebidas espiritosas;
463;219;Venta al por mayor de bebidas alcohólicas n.c.p.;Venta al por mayor de bebidas alcohólicas n.c.p. (Incluye la venta de aperitivos con alcohol, cerveza, sidra, etc.);
463;220;Venta al por mayor de bebidas no alcohólicas;Venta al por mayor de bebidas no alcohólicas (Incluye la venta de aguas, sodas, bebidas refrescantes, jarabes, extractos, concentrados, gaseosas, jugos, etc.);
463;300;Venta al por mayor de cigarrillos y productos de tabaco;Venta al por mayor de cigarrillos y productos de tabaco;
464;111;Venta al por mayor de tejidos (telas);Venta al por mayor de tejidos (telas);
464;112;Venta al por mayor de artículos de mercería;Venta al por mayor de artículos de mercería (Incluye la venta de puntillas, galones, hombreras, agujas, botones, etc.);
464;113;Venta al por mayor de mantelería, ropa de cama y artículos textiles para el hogar;Venta al por mayor de mantelería, ropa de cama y artículos textiles para el hogar;
464;114;Venta al por mayor de tapices y alfombras de materiales textiles;Venta al por mayor de tapices y alfombras de materiales textiles;
464;119;Venta al por mayor de productos textiles n.c.p.;Venta al por mayor de productos textiles n.c.p.;
464;121;Venta al por mayor de prendas de vestir de cuero;Venta al por mayor de prendas de vestir de cuero;
464;122;Venta al por mayor de medias y prendas de punto;Venta al por mayor de medias y prendas de punto;
464;129;Venta al por mayor de prendas y accesorios de vestir n.c.p., excepto uniformes y ropa de trabajo;Venta al por mayor de prendas y accesorios de vestir n.c.p., excepto uniformes y ropa de trabajo;
464;130;Venta al por mayor de calzado excepto el ortopédico;Venta al por mayor de calzado excepto el ortopédico (Incluye venta de calzado de cuero, tela, plástico, goma, etc.);
464;141;Venta al por mayor de pieles y cueros curtidos y salados;Venta al por mayor de pieles y cueros curtidos y salados;
464;142;Venta al por mayor de suelas y afines;Venta al por mayor de suelas y afines (Incluye talabarterías, artículos regionales de cuero, almacenes de suelas, etc.);
464;149;Venta al por mayor de artículos de marroquinería,  paraguas y productos similares n.c.p.;Venta al por mayor de artículos de marroquinería,  paraguas y productos similares n.c.p.;
464;150;Venta al por mayor de uniformes y ropa de trabajo;Venta al por mayor de uniformes y ropa de trabajo;
464;211;Venta al por mayor de libros y publicaciones;Venta al por mayor de libros y publicaciones;
464;212;Venta al por mayor de diarios y revistas;Venta al por mayor de diarios y revistas;
464;221;Venta al por mayor de papel y productos de papel y cartón excepto envases;Venta al por mayor de papel y productos de papel y cartón excepto envases;
464;222;Venta al por mayor de envases de papel y cartón;Venta al por mayor de envases de papel y cartón;
464;223;Venta al por mayor de artículos de librería y papelería;Venta al por mayor de artículos de librería y papelería;
464;310;Venta al por mayor de productos farmacéuticos;Venta al por mayor de productos farmacéuticos (Incluye venta de medicamentos y kits de diagnóstico como test de embarazo, hemoglucotest, vacunas, etc.);
464;320;Venta al por mayor de productos cosméticos, de tocador y de perfumería;Venta al por mayor de productos cosméticos, de tocador y de perfumería (Incluye venta de artículos para peluquería excepto equipamiento);
464;330;Venta al por mayor de instrumental médico y odontológico y artículos ortopédicos;Venta al por mayor de instrumental médico y odontológico y artículos ortopédicos (Incluye venta de vaporizadores, nebulizadores, masajeadores, termómetros, prótesis, muletas, plantillas, calzado ortopédico y otros artículos similares de uso personal o doméstico);
464;340;Venta al por mayor de productos veterinarios;Venta al por mayor de productos veterinarios;
464;410;Venta al por mayor de artículos de óptica y de fotografía;Venta al por mayor de artículos de óptica y de fotografía (Incluye venta de lentes de contacto, líquidos oftalmológicos, armazones, cristales ópticos, películas fotográficas, cámaras y accesorios para fotografía, etc.);
464;420;Venta al por mayor de artículos de relojería, joyería y fantasías;Venta al por mayor de artículos de relojería, joyería y fantasías;
464;501;Venta al por mayor de electrodomésticos y artefactos para el hogar excepto equipos de audio y video;Venta al por mayor de electrodomésticos y artefactos para el hogar excepto equipos de audio y video;
464;502;Venta al por mayor de equipos de audio, video y televisión;Venta al por mayor de equipos de audio, video y televisión;
464;610;Venta al por mayor de muebles excepto de oficina, artículos de mimbre y corcho, colchones y somieres;Venta al por mayor de muebles excepto de oficina, artículos de mimbre y corcho, colchones y somieres;
464;620;Venta al por mayor de artículos de iluminación;Venta al por mayor de artículos de iluminación ;
464;631;Venta al por mayor de artículos de vidrio;Venta al por mayor de artículos de vidrio;
464;632;Venta al por mayor de artículos de bazar y menaje excepto de vidrio;Venta al por mayor de artículos de bazar y menaje excepto de vidrio;
464;920;Venta al por mayor de materiales y productos de limpieza;Venta al por mayor de materiales y productos de limpieza;
464;930;Venta al por mayor de juguetes;Venta al por mayor de juguetes (Incluye artículos de cotillón);
464;940;Venta al por mayor de bicicletas y rodados similares;Venta al por mayor de bicicletas y rodados similares (Incluye cochecitos y sillas de paseo para bebés, andadores, triciclos, etc.);
464;950;Venta al por mayor de artículos de esparcimiento y deportes;Venta al por mayor de artículos de esparcimiento y deportes (Incluye embarcaciones deportivas, armas y municiones, equipos de pesca, piletas de natación de lona o plástico, etc.);
464;991;Venta al por mayor de flores y plantas naturales y artificiales;Venta al por mayor de flores y plantas naturales y artificiales;
464;999;Venta al por mayor de artículos de uso doméstico o personal n.c.p;Venta al por mayor de artículos de uso doméstico o personal n.c.p (Incluye artículos de platería excepto los incluidos en talabartería, cuadros y marcos que no sean obra de arte o de colección, sahumerios y artículos de santería, parrillas y hogares, etc.);
465;100;Venta al por mayor de equipos, periféricos, accesorios y programas informáticos;Venta al por mayor de equipos, periféricos, accesorios y programas informáticos;
465;210;Venta al por mayor de equipos de telefonía y comunicaciones;Venta al por mayor de equipos de telefonía y comunicaciones;
465;220;Venta al por mayor de componentes electrónicos;Venta al por mayor de componentes electrónicos;
465;310;Venta al por mayor de máquinas, equipos e implementos de uso en los sectores agropecuario, jardinería, silvicultura, pesca y caza;Venta al por mayor de máquinas, equipos e implementos de uso en los sectores agropecuario, jardinería, silvicultura, pesca y caza (Incluye venta de tractores, cosechadoras, enfardadoras, remolques de carga y descarga automática, motosierras, cortadoras de césped autopropulsadas, etc.);
465;320;Venta al por mayor de máquinas, equipos e implementos de uso en la elaboración de alimentos, bebidas y tabaco;Venta al por mayor de máquinas, equipos e implementos de uso en la elaboración de alimentos, bebidas y tabaco (Incluye máquinas para moler, picar y cocer alimentos, fabricadora de pastas, bateas, enfriadoras y envasadoras de bebidas, etc.);
465;330;Venta al por mayor de máquinas, equipos e implementos de uso en la fabricación de textiles, prendas y accesorios de vestir, calzado, artículos de cuero y marroquinería;Venta al por mayor de máquinas, equipos e implementos de uso en la fabricación de textiles, prendas y accesorios de vestir, calzado, artículos de cuero y marroquinería (Incluye venta de máquinas de coser, de cortar tejidos, de tejer, extender telas, robots de corte y otros equipos para la industria textil y confeccionista, etc.);
465;340;Venta al por mayor de máquinas, equipos e implementos de uso en imprentas, artes gráficas y actividades conexas;Venta al por mayor de máquinas, equipos e implementos de uso en imprentas, artes gráficas y actividades conexas (Incluye venta de máquinas fotocopiadoras - excepto las de uso personal-, copiadoras de planos, máquinas para imprimir, guillotinar, troquelar, encuadernar, etc.);
465;350;Venta al por mayor de máquinas, equipos e implementos de uso médico y paramédico;Venta al por mayor de máquinas, equipos e implementos de uso médico y paramédico (Incluye venta de equipos de diagnóstico y tratamiento, camillas, cajas de cirugía, jeringas y otros implementos de material descartable, etc.);
465;360;Venta al por mayor de máquinas, equipos e implementos de uso en la industria del plástico y del caucho;Venta al por mayor de máquinas, equipos e implementos de uso en la industria del plástico y del caucho (Incluye sopladora de envases, laminadora de plásticos, máquinas extrusoras y moldeadoras, etc.);
465;390;Venta al por mayor de máquinas, equipos e implementos de uso especial n.c.p.;Venta al por mayor de máquinas, equipos e implementos de uso especial n.c.p.  (Incluye motoniveladoras, excavadoras, palas mecánicas, perforadoras-percutoras, etc.);
465;400;Venta al por mayor de máquinas - herramienta de uso general;Venta al por mayor de máquinas - herramienta de uso general;
465;500;Venta  al  por  mayor  de  vehículos,  equipos  y  máquinas  para  el transporte ferroviario, aéreo y de navegación;Venta  al  por  mayor  de  vehículos,  equipos  y  máquinas  para  el transporte ferroviario, aéreo y de navegación;
465;610;Venta al por mayor de muebles e instalaciones para oficinas;Venta al por mayor de muebles e instalaciones para oficinas;
465;690;Venta al por mayor de muebles e instalaciones para la industria, el comercio y los servicios n.c.p.;Venta al por mayor de muebles e instalaciones para la industria, el comercio y los servicios n.c.p.;
465;910;Venta al por mayor de máquinas y equipo de control y seguridad;Venta al por mayor de máquinas y equipo de control y seguridad;
465;920;Venta al por mayor de maquinaria y equipo de oficina, excepto equipo informático;Venta al por mayor de maquinaria y equipo de oficina, excepto equipo informático;
465;930;Venta al por mayor de equipo profesional y científico e instrumentos de medida y de control n.c.p.;Venta al por mayor de equipo profesional y científico e instrumentos de medida y de control n.c.p.;
465;990;Venta al por mayor de máquinas, equipo y materiales conexos n.c.p.;Venta al por mayor de máquinas, equipo y materiales conexos n.c.p.;
466;110;Venta al por mayor de combustibles y lubricantes para automotores;Venta al por mayor de combustibles y lubricantes para automotores;
466;121;Fraccionamiento y distribución de gas licuado;Fraccionamiento y distribución de gas licuado;
466;129;Venta al por mayor de combustibles, lubricantes, leña y carbón, excepto gas licuado y combustibles y lubricantes para automotores;Venta al por mayor de combustibles, lubricantes, leña y carbón, excepto gas licuado y combustibles y lubricantes para automotores;
466;200;Venta al por mayor de metales y minerales metalíferos;Venta al por mayor de metales y minerales metalíferos;
466;310;Venta al por mayor de aberturas;Venta al por mayor de aberturas (Incluye puertas, ventanas, cortinas de enrollar, madera, aluminio, puertas corredizas, frentes de placard, etc.);
466;320;Venta al por mayor de productos de madera excepto muebles;Venta al por mayor de productos de madera excepto muebles (Incluye placas, varillas, parqué, machimbre, etc.);
466;330;Venta al por mayor de artículos de ferretería y materiales eléctricos;Venta al por mayor de artículos de ferretería y materiales eléctricos (Incluye la venta  de clavos, cerraduras, cable coaxil. etc);
466;340;Venta al por mayor de pinturas y productos conexos;Venta al por mayor de pinturas y productos conexos;
466;350;Venta al por mayor de cristales y espejos;Venta al por mayor de cristales y espejos;
466;360;Venta al por mayor de artículos para plomería, instalación de gas y calefacción;Venta al por mayor de artículos para plomería, instalación de gas y calefacción;
466;370;Venta al por mayor de papeles para pared, revestimiento para pisos de goma, plástico y textiles,  y artículos similares para la decoración;Venta al por mayor de papeles para pared, revestimiento para pisos de goma, plástico y textiles,  y artículos similares para la decoración;
466;391;Venta al por mayor de artículos de loza, cerámica y porcelana de uso en construcción;Venta al por mayor de artículos de loza, cerámica y porcelana de uso en construcción;
466;399;Venta al por mayor de artículos para la construcción n.c.p.;Venta al por mayor de artículos para la construcción n.c.p. (No incluye artículos y materiales de demolición: 466990 );
466;910;Venta al por mayor de productos intermedios n.c.p., desperdicios y desechos textiles;Venta al por mayor de productos intermedios n.c.p., desperdicios y desechos textiles;
466;920;Venta al por mayor de productos intermedios n.c.p., desperdicios y desechos de papel y cartón;Venta al por mayor de productos intermedios n.c.p., desperdicios y desechos de papel y cartón;
466;931;Venta al por mayor de artículos de plástico;Venta al por mayor de artículos de plástico ;
466;932;Venta al por mayor de abonos, fertilizantes y plaguicidas;Venta al por mayor de abonos, fertilizantes y plaguicidas;
466;939;Venta al por mayor de productos intermedios, desperdicios y desechos de vidrio, caucho, goma y químicos n.c.p.;Venta al por mayor de productos intermedios, desperdicios y desechos de vidrio, caucho, goma y químicos n.c.p.;
466;940;Venta al por mayor de productos intermedios n.c.p., desperdicios y desechos metálicos;Venta al por mayor de productos intermedios n.c.p., desperdicios y desechos metálicos (Incluye chatarra, viruta de metales diversos, etc.);
466;990;Venta al por mayor de productos intermedios, desperdicios y desechos n.c.p.;Venta al por mayor de productos intermedios, desperdicios y desechos n.c.p.;
469;010;Venta al por mayor de insumos agropecuarios diversos;Venta al por mayor de insumos agropecuarios diversos;
469;090;Venta al por mayor de mercancías n.c.p.;	Venta al por mayor de mercancías n.c.p.;
471;110;Venta al por menor en hipermercados;Venta al por menor en hipermercados ;
471;120;Venta al por menor en supermercados;Venta al por menor en supermercados;
471;130;Venta al por menor en minimercados;Venta al por menor en minimercados (Incluye mercaditos, autoservicios y establecimientos similares que vendan carnes, verduras y demás productos alimenticios en forma conjunta);
471;190;Venta al por menor en kioscos, polirrubros y comercios no especializados n.c.p.;Venta al por menor en kioscos, polirrubros y comercios no especializados n.c.p.;
471;900;Venta al por menor en comercios no especializados, sin predominio de productos alimenticios y bebidas;Venta al por menor en comercios no especializados, sin predominio de productos alimenticios y bebidas;
472;111;Venta al por menor de productos lácteos;Venta al por menor de productos lácteos;
472;112;Venta al por menor de fiambres y embutidos;Venta al por menor de fiambres y embutidos;
472;120;Venta al por menor de productos de almacén y dietética;Venta al por menor de productos de almacén y dietética;
472;130;Venta al por menor de carnes rojas, menudencias y chacinados frescos;Venta al por menor de carnes rojas, menudencias y chacinados frescos;
472;140;Venta al por menor de huevos, carne de aves y  productos de granja y de la caza;Venta al por menor de huevos, carne de aves y  productos de granja y de la caza;
472;150;Venta al por menor de pescados y  productos de la pesca;Venta al por menor de pescados y  productos de la pesca;
472;160;Venta al por menor de frutas, legumbres y hortalizas frescas;Venta al por menor de frutas, legumbres y hortalizas frescas;
472;171;Venta al por menor de pan y productos de panadería;Venta al por menor de pan y productos de panadería   ;
472;172;Venta al por menor de bombones, golosinas y demás productos de confitería;Venta al por menor de bombones, golosinas y demás productos de confitería;
472;190;Venta al por menor de productos alimenticios n.c.p., en comercios especializados;Venta al por menor de productos alimenticios n.c.p., en comercios especializados;
472;200;Venta al por menor de bebidas en comercios especializados;Venta al por menor de bebidas en comercios especializados;
472;300;Venta al por menor de tabaco en comercios especializados;Venta al por menor de tabaco en comercios especializados;
473;000;Venta al por menor de combustible para vehículos automotores y motocicletas;Venta al por menor de combustible para vehículos automotores y motocicletas (Incluye la venta al por menor de productos lubricantes y refrigerantes);
474;010;Venta al por menor de equipos, periféricos,  accesorios y programas informáticos;Venta al por menor de equipos, periféricos,  accesorios y programas informáticos;
474;020;Venta al por menor de aparatos de telefonía y comunicación;Venta al por menor de aparatos de telefonía y comunicación (Incluye teléfonos, celulares, fax, etc);
475;110;Venta al por menor de hilados, tejidos y artículos de mercería;Venta al por menor de hilados, tejidos y artículos de mercería (Incluye mercerías, sederías, comercios de venta de lanas y otros hilados, etc.) ;
475;120;Venta al por menor de confecciones para el hogar;Venta al por menor de confecciones para el hogar (Incluye la venta al por menor de sábanas, toallas, mantelería, cortinas confeccionadas, colchas, cubrecamas, etc.);
475;190;Venta al por menor de artículos textiles n.c.p. excepto prendas de vestir;Venta al por menor de artículos textiles n.c.p. excepto prendas de vestir (Incluye la venta al por menor de tapices, alfombras,  etc.);
475;210;Venta al por menor de aberturas;Venta al por menor de aberturas (Incluye puertas, ventanas, cortinas de enrollar de PVC, madera, aluminio, puertas corredizas, frentes de placards, etc.);
475;220;Venta al por menor de maderas y artículos de madera  y corcho, excepto muebles;Venta al por menor de maderas y artículos de madera  y corcho, excepto muebles;
475;230;Venta al por menor de artículos de ferretería y materiales eléctricos;Venta al por menor de artículos de ferretería y materiales eléctricos;
475;240;Venta al por menor de pinturas y productos conexos;Venta al por menor de pinturas y productos conexos;
475;250;Venta al por menor de artículos para plomería e instalación de gas;Venta al por menor de artículos para plomería e instalación de gas;
475;260;Venta al por menor de cristales, espejos, mamparas y cerramientos;Venta al por menor de cristales, espejos, mamparas y cerramientos;
475;270;Venta al por menor de papeles para pared, revestimientos para pisos y artículos similares para la decoración;Venta al por menor de papeles para pared, revestimientos para pisos y artículos similares para la decoración;
475;290;Venta al por menor de materiales de construcción n.c.p.;Venta al por menor de materiales de construcción n.c.p.;
475;300;Venta al por menor  de electrodomésticos, artefactos para el hogar y equipos de audio y video;Venta al por menor  de electrodomésticos, artefactos para el hogar y equipos de audio y video;
475;410;Venta al por menor de muebles para el hogar, artículos de mimbre y corcho;Venta al por menor de muebles para el hogar, artículos de mimbre y corcho;
475;420;Venta al por menor de colchones y somieres;Venta al por menor de colchones y somieres;
475;430;Venta al por menor de artículos de iluminación;Venta al por menor de artículos de iluminación ;
475;440;Venta al por menor de artículos de bazar y menaje;Venta al por menor de artículos de bazar y menaje (Incluye venta al por menor de vajilla, cubiertos, etc.);
475;490;Venta al por menor de artículos para el hogar n.c.p.;Venta al por menor de artículos para el hogar n.c.p. (Incluye perchas, marcos, cuadros, etc.);
476;110;Venta al por menor de libros;Venta al por menor de libros;
476;120;Venta al por menor de diarios y revistas;Venta al por menor de diarios y revistas;
476;130;Venta al por menor de papel, cartón, materiales de embalaje y artículos de librería;Venta al por menor de papel, cartón, materiales de embalaje y artículos de librería ;
476;310;Venta al por menor de equipos  y artículos deportivos;Venta al por menor de equipos  y artículos deportivos (Incluye la venta y reparación  de bicicletas, la venta  de aparatos de gimnasia y de equipos de camping, etc.)  ;
476;320;Venta al por menor de armas, artículos para la caza y pesca;Venta al por menor de armas, artículos para la caza y pesca;
476;400;Venta al por menor de juguetes, artículos de cotillón y juegos de mesa;Venta al por menor de juguetes, artículos de cotillón y juegos de mesa;
477;110;Venta al por menor de ropa interior, medias, prendas para dormir y para la playa;Venta al por menor de ropa interior, medias, prendas para dormir y para la playa (Incluye corsetería, lencería, camisetas, medias excepto ortopédicas, pijamas, camisones y saltos de cama, salidas de baño, trajes de baño, etc.);
477;120;Venta al por menor de uniformes escolares y guardapolvos;Venta al por menor de uniformes escolares y guardapolvos;
477;130;Venta al por menor de indumentaria para bebés y niños;Venta al por menor de indumentaria para bebés y niños;
477;140;Venta al por menor de indumentaria deportiva;Venta al por menor de indumentaria deportiva;
477;150;Venta al por menor de prendas de cuero;Venta al por menor de prendas de cuero ;
477;190;Venta al por menor de prendas y accesorios de vestir n.c.p.;Venta al por menor de prendas y accesorios de vestir n.c.p. ;
477;210;Venta al por menor de artículos de talabartería y artículos regionales;Venta al por menor de artículos de talabartería y artículos regionales (Incluye venta de artículos regionales de cuero, plata, alpaca y similares);
477;220;Venta al por menor de calzado, excepto el ortopédico y el deportivo;Venta al por menor de calzado, excepto el ortopédico y el deportivo (No incluye almacenes de suelas 464142);
477;230;Venta al por menor de calzado deportivo;Venta al por menor de calzado deportivo;
477;290;Venta al por menor de artículos de marroquinería, paraguas y similares n.c.p.;Venta al por menor de artículos de marroquinería, paraguas y similares n.c.p.;
477;310;Venta al por menor de productos farmacéuticos y de herboristería;Venta al por menor de productos farmacéuticos y de herboristería;
477;320;Venta al por menor de productos cosméticos, de tocador y de perfumería;Venta al por menor de productos cosméticos, de tocador y de perfumería;
477;330;Venta al por menor de instrumental médico y odontológico y artículos ortopédicos;Venta al por menor de instrumental médico y odontológico y artículos ortopédicos (Incluye venta de vaporizadores, nebulizadores, masajeadores, termómetros, prótesis, muletas, plantillas, calzado ortopédico y otros artículos similares de uso personal o doméstico);
477;410;Venta al por menor de artículos de óptica y fotografía;Venta al por menor de artículos de óptica y fotografía;
477;420;Venta al por menor de artículos de relojería y joyería;Venta al por menor de artículos de relojería y joyería;
477;430;Venta al por menor de bijouterie y fantasía;Venta al por menor de bijouterie y fantasía;
477;440;Venta al por menor de flores, plantas, semillas, abonos, fertilizantes y otros productos de vivero 	;	Venta al por menor de flores, plantas, semillas, abonos, fertilizantes y otros productos de vivero ;
477;450;Venta al por menor de materiales y productos de limpieza;Venta al por menor de materiales y productos de limpieza;
477;460;Venta al por menor de fuel oil, gas en garrafas, carbón y leña;Venta al por menor de fuel oil, gas en garrafas, carbón y leña (No incluye las estaciones de servicios que se clasifican en 473000);
477;470;Venta al por menor de productos veterinarios, animales domésticos y alimento balanceado para mascotas;Venta al por menor de productos veterinarios, animales domésticos y alimento balanceado para mascotas;
477;480;Venta al por menor de obras de arte;Venta al por menor de obras de arte;
477;490;Venta al por menor de artículos nuevos n.c.p.;Venta al por menor de artículos nuevos n.c.p. (Incluye la venta realizada en casas de regalos, de artesanías, pelucas,  de artículos religiosos -santerías-, recarga de matafuegos,  etc.) ;
477;810;Venta al por menor de muebles usados;Venta al por menor de muebles usados;
477;820;Venta al por menor de libros, revistas y similares usados;Venta al por menor de libros, revistas y similares usados;
477;830;Venta al por menor de antigüedades;Venta al por menor de antigüedades (Incluye venta de antigüedades en remates);
477;840;Venta al por menor de oro, monedas, sellos y similares;Venta al por menor de oro, monedas, sellos y similares (Incluye la  venta de monedas de colección, estampillas, etc.) ;
477;890;Venta al por menor de artículos usados n.c.p. excepto+E1155 automotores y motocicletas;Venta al por menor de artículos usados n.c.p. excepto+E1155 automotores y motocicletas ;
478;010;Venta al por menor de alimentos, bebidas y tabaco en puestos móviles y mercados;Venta al por menor de alimentos, bebidas y tabaco en puestos móviles y mercados;
478;090;Venta al por menor de productos n.c.p. en puestos móviles y mercados;Venta al por menor de productos n.c.p. en puestos móviles y mercados;
479;101;Venta al por menor por internet;Venta al por menor por internet ;
479;109;Venta al por menor por correo, televisión y otros medios de comunicación n.c.p.;Venta al por menor por correo, televisión y otros medios de comunicación n.c.p.;
479;900;Venta al por menor no realizada en establecimientos  n.c.p.;Venta al por menor no realizada en establecimientos  n.c.p. (Incluye venta mediante máquinas expendedoras, vendedores ambulantes y vendedores a domicilio);
491;110;Servicio de transporte ferroviario urbano y suburbano de pasajeros;Servicio de transporte ferroviario urbano y suburbano de pasajeros (Incluye el servicio de subterráneo y de premetro);
491;120;Servicio de transporte ferroviario interurbano de pasajeros;Servicio de transporte ferroviario interurbano de pasajeros;
491;200;Servicio de transporte ferroviario de cargas;Servicio de transporte ferroviario de cargas;
492;110;Servicio de transporte automotor urbano y suburbano regular de pasajeros;Servicio de transporte automotor urbano y suburbano regular de pasajeros ;
492;120;Servicios de transporte automotor de pasajeros mediante taxis y remises, alquiler de autos con chofer;Servicios de transporte automotor de pasajeros mediante taxis y remises, alquiler de autos con chofer (Incluye los radiotaxis);
492;130;Servicio de transporte escolar;Servicio de transporte escolar (Incluye el servicio de transporte para colonias de vacaciones y clubes);
492;140;Servicio de transporte automotor urbano y suburbano no regular de pasajeros de oferta libre,  excepto mediante taxis y remises, alquiler de autos con chofer y transporte escolar;Servicio de transporte automotor urbano y suburbano no regular de pasajeros de oferta libre,  excepto mediante taxis y remises, alquiler de autos con chofer y transporte escolar (Incluye servicios urbanos especiales como charters, servicios contratados, servicios para ámbito portuario o aeroportuario, servicio de hipódromos y espectáculos deportivos y culturales);
492;150;Servicio de transporte automotor interurbano regular de pasajeros, E1203excepto transporte internacional;Servicio de transporte automotor interurbano regular de pasajeros, E1203excepto transporte internacional (Incluye los llamados servicios de larga distancia);
492;160;Servicio de transporte automotor interurbano no regular de pasajeros;Servicio de transporte automotor interurbano no regular de pasajeros ;
492;170;Servicio de transporte automotor internacional de pasajeros;Servicio de transporte automotor internacional de pasajeros ;
492;180;Servicio de transporte automotor turístico de pasajeros;Servicio de transporte automotor turístico de pasajeros ;
492;190;Servicio de transporte automotor de pasajeros n.c.p.;Servicio de transporte automotor de pasajeros n.c.p.;
492;210;Servicios de mudanza;Servicios de mudanza (Incluye servicios de guardamuebles);
492;221;Servicio de transporte automotor de cereales;Servicio de transporte automotor de cereales;
492;229;Servicio de transporte automotor de mercaderías a granel n.c.p.;Servicio de transporte automotor de mercaderías a granel n.c.p.;
492;230;Servicio de transporte automotor de animales;Servicio de transporte automotor de animales;
492;240;Servicio de transporte por camión cisterna;Servicio de transporte por camión cisterna;
492;250;Servicio de transporte automotor de mercaderías y sustancias peligrosas;Servicio de transporte automotor de mercaderías y sustancias peligrosas;
492;280;Servicio de transporte automotor urbano de carga n.c.p.;Servicio de transporte automotor urbano de carga n.c.p. (Incluye el transporte realizado por fleteros y distribuidores dentro del égido urbano);
492;290;Servicio de transporte automotor de cargas n.c.p.;Servicio de transporte automotor de cargas n.c.p. (Incluye  servicios de transporte de carga refrigerada y transporte pesado);
493;110;Servicio de transporte por oleoductos;Servicio de transporte por oleoductos (Incluye estaciones de bombeo y compresión);
493;120;Servicio de transporte por poliductos y fueloductos;Servicio de transporte por poliductos y fueloductos;
493;200;Servicio de transporte por gasoductos;Servicio de transporte por gasoductos (Incluye estaciones de bombeo y compresión);
501;100;Servicio de transporte marítimo de pasajeros;Servicio de transporte marítimo de pasajeros;
501;200;Servicio de transporte marítimo de carga;Servicio de transporte marítimo de carga;
502;101;Servicio de transporte fluvial y lacustre de pasajeros;Servicio de transporte fluvial y lacustre de pasajeros;
502;200;Servicio de transporte fluvial y lacustre de carga;Servicio de transporte fluvial y lacustre de carga;
511;000;Servicio de transporte aéreo de pasajeros;Servicio de transporte aéreo de pasajeros;
512;000;Servicio de transporte aéreo de cargas;Servicio de transporte aéreo de cargas;
521;010;Servicios de manipulación de carga en el ámbito terrestre;Servicios de manipulación de carga en el ámbito terrestre;
521;020;Servicios de manipulación de carga en el ámbito portuario;Servicios de manipulación de carga en el ámbito portuario;
521;030;Servicios de manipulación de carga en el ámbito aéreo;Servicios de manipulación de carga en el ámbito aéreo;
